"CaseId","ActivityName","StartTimestamp","EndTimestamp","Resource","ResourceType","QueueOrTeam","RiskLevel","DiscrepancyAmount","EvidenceStatus","RecommendedDisposition","FinalDisposition"
"EIR-2026-BULK-039","Risk Triage Work Item Scheduled","2026-08-30T17:00:00.000Z","2026-09-01T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-039","Evidence Review Work Item Scheduled","2026-09-01T17:00:00.000Z","2026-09-03T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-039","Disposition Work Item Scheduled","2026-09-03T17:00:00.000Z","2026-09-05T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-040","Evidence Received","2026-08-10T00:00:00.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Verified","",""
"EIR-2026-BULK-040","Case Assigned","2026-08-10T17:06:56.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-040","Case Created","2026-08-10T17:06:56.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-040","Analyst Finding Drafted","2026-08-10T17:07:47.000Z","","Demo Data Analyst","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","✓ Close - Corrected Data",""
"EIR-2026-BULK-040","Earnings Discrepancy Recorded","2026-08-10T17:07:47.000Z","","Synthetic Wage Feed","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-040","Earnings Signal Received","2026-08-10T17:07:47.000Z","","Synthetic Wage Feed","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-040","AI Analysis Result Recorded","2026-08-10T18:22:55.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-040","Risk Triage Work Item Scheduled","2026-08-30T17:00:00.000Z","2026-09-01T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-040","Evidence Review Work Item Scheduled","2026-09-01T17:00:00.000Z","2026-09-03T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-040","Disposition Work Item Scheduled","2026-09-03T17:00:00.000Z","2026-09-05T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-041","Case Assigned","2026-08-10T17:07:00.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-041","Case Created","2026-08-10T17:07:00.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-041","Earnings Discrepancy Recorded","2026-08-10T17:07:48.000Z","","Synthetic Wage Feed","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-041","Earnings Signal Received","2026-08-10T17:07:48.000Z","","Synthetic Wage Feed","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-041","Analyst Finding Drafted","2026-08-10T17:07:49.000Z","","Demo Data Analyst","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","▲ Create Overpayment Review",""
"EIR-2026-BULK-041","AI Analysis Result Recorded","2026-08-10T18:22:55.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-041","Evidence Received","2026-08-11T00:00:00.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Verified","",""
"EIR-2026-BULK-041","Risk Triage Work Item Scheduled","2026-08-23T17:00:00.000Z","2026-08-25T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-041","Evidence Review Work Item Scheduled","2026-08-25T17:00:00.000Z","2026-08-27T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-041","Disposition Work Item Scheduled","2026-08-27T17:00:00.000Z","2026-08-29T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-042","Case Assigned","2026-08-10T17:07:03.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-042","Case Created","2026-08-10T17:07:03.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-042","Analyst Finding Drafted","2026-08-10T17:07:49.000Z","","Demo Data Analyst","Human","◆ Evidence Needed Queue","▲ High","9200","","◷ Request More Information",""
"EIR-2026-BULK-042","Earnings Discrepancy Recorded","2026-08-10T17:07:49.000Z","","Synthetic Wage Feed","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-042","Earnings Signal Received","2026-08-10T17:07:49.000Z","","Synthetic Wage Feed","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-042","AI Analysis Result Recorded","2026-08-10T18:22:55.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-042","Evidence Received","2026-08-12T00:00:00.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","✓ Verified","",""
"EIR-2026-BULK-042","Risk Triage Work Item Scheduled","2026-08-23T17:00:00.000Z","2026-08-25T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-042","Evidence Review Work Item Scheduled","2026-08-25T17:00:00.000Z","2026-08-27T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-042","Disposition Work Item Scheduled","2026-08-27T17:00:00.000Z","2026-08-29T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-043","Case Assigned","2026-08-10T17:07:07.000Z","","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","◷ In Progress","◷ Contact Employer","◷ Referred for Further Review"
"EIR-2026-BULK-043","Case Created","2026-08-10T17:07:07.000Z","","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","◷ In Progress","◷ Contact Employer","◷ Referred for Further Review"
"EIR-2026-BULK-043","Analyst Finding Drafted","2026-08-10T17:07:50.000Z","","Demo Data Analyst","Human","ℹ Employer Verification Queue","◷ Medium","8750","","◷ Contact Employer",""
"EIR-2026-BULK-043","Earnings Discrepancy Recorded","2026-08-10T17:07:50.000Z","","Synthetic Wage Feed","Automated Workflow","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-043","Earnings Signal Received","2026-08-10T17:07:50.000Z","","Synthetic Wage Feed","Automated Workflow","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-043","AI Analysis Result Recorded","2026-08-10T18:22:55.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","ℹ Employer Verification Queue","◷ Medium","8750","◷ In Progress","◷ Contact Employer","◷ Referred for Further Review"
"EIR-2026-BULK-043","Evidence Received","2026-08-13T00:00:00.000Z","","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","✓ Verified","",""
"EIR-2026-BULK-043","Risk Triage Work Item Scheduled","2026-08-23T17:00:00.000Z","2026-08-25T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-043","Evidence Review Work Item Scheduled","2026-08-25T17:00:00.000Z","2026-08-27T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-043","Disposition Work Item Scheduled","2026-08-27T17:00:00.000Z","2026-08-29T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-044","Case Assigned","2026-08-10T17:07:11.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-044","Case Created","2026-08-10T17:07:11.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-044","Earnings Discrepancy Recorded","2026-08-10T17:07:50.000Z","","Synthetic Wage Feed","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-044","Earnings Signal Received","2026-08-10T17:07:50.000Z","","Synthetic Wage Feed","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-044","Analyst Finding Drafted","2026-08-10T17:07:51.000Z","","Demo Data Analyst","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","✓ Close - Corrected Data",""
"EIR-2026-BULK-044","AI Analysis Result Recorded","2026-08-10T18:22:56.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-044","Evidence Received","2026-08-14T00:00:00.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Verified","",""
"EIR-2026-BULK-044","Risk Triage Work Item Scheduled","2026-08-23T17:00:00.000Z","2026-08-25T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-044","Evidence Review Work Item Scheduled","2026-08-25T17:00:00.000Z","2026-08-27T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-044","Disposition Work Item Scheduled","2026-08-27T17:00:00.000Z","2026-08-29T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-045","Case Assigned","2026-08-10T17:07:14.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-045","Case Created","2026-08-10T17:07:14.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-045","Earnings Discrepancy Recorded","2026-08-10T17:07:51.000Z","","Synthetic Wage Feed","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-045","Earnings Signal Received","2026-08-10T17:07:51.000Z","","Synthetic Wage Feed","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-045","Analyst Finding Drafted","2026-08-10T17:07:52.000Z","","Demo Data Analyst","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","▲ Create Overpayment Review",""
"EIR-2026-BULK-045","AI Analysis Result Recorded","2026-08-10T18:22:56.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-045","Evidence Received","2026-08-15T00:00:00.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Verified","",""
"EIR-2026-BULK-045","Risk Triage Work Item Scheduled","2026-08-23T17:00:00.000Z","2026-08-25T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-045","Evidence Review Work Item Scheduled","2026-08-25T17:00:00.000Z","2026-08-27T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-045","Disposition Work Item Scheduled","2026-08-27T17:00:00.000Z","2026-08-29T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-046","Case Assigned","2026-08-10T17:07:17.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-046","Case Created","2026-08-10T17:07:17.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-046","Earnings Discrepancy Recorded","2026-08-10T17:07:52.000Z","","Synthetic Wage Feed","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-046","Earnings Signal Received","2026-08-10T17:07:52.000Z","","Synthetic Wage Feed","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-046","Analyst Finding Drafted","2026-08-10T17:07:53.000Z","","Demo Data Analyst","Human","◆ Evidence Needed Queue","▲ High","9200","","◷ Request More Information",""
"EIR-2026-BULK-046","AI Analysis Result Recorded","2026-08-10T18:22:56.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-046","Evidence Received","2026-08-16T00:00:00.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","✓ Verified","",""
"EIR-2026-BULK-046","Risk Triage Work Item Scheduled","2026-08-16T17:00:00.000Z","2026-08-18T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-046","Evidence Review Work Item Scheduled","2026-08-18T17:00:00.000Z","2026-08-20T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-046","Disposition Work Item Scheduled","2026-08-20T17:00:00.000Z","2026-08-22T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-047","Case Assigned","2026-08-10T17:07:21.000Z","","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","◷ In Progress","◷ Contact Employer","◷ Referred for Further Review"
"EIR-2026-BULK-047","Case Created","2026-08-10T17:07:21.000Z","","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","◷ In Progress","◷ Contact Employer","◷ Referred for Further Review"
"EIR-2026-BULK-047","Earnings Discrepancy Recorded","2026-08-10T17:07:53.000Z","","Synthetic Wage Feed","Automated Workflow","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-047","Earnings Signal Received","2026-08-10T17:07:53.000Z","","Synthetic Wage Feed","Automated Workflow","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-047","Analyst Finding Drafted","2026-08-10T17:07:54.000Z","","Demo Data Analyst","Human","ℹ Employer Verification Queue","◷ Medium","8750","","◷ Contact Employer",""
"EIR-2026-BULK-047","AI Analysis Result Recorded","2026-08-10T18:22:57.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","ℹ Employer Verification Queue","◷ Medium","8750","◷ In Progress","◷ Contact Employer","◷ Referred for Further Review"
"EIR-2026-BULK-047","Risk Triage Work Item Scheduled","2026-08-16T17:00:00.000Z","2026-08-18T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-047","Evidence Received","2026-08-17T00:00:00.000Z","","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","✓ Verified","",""
"EIR-2026-BULK-047","Evidence Review Work Item Scheduled","2026-08-18T17:00:00.000Z","2026-08-20T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-047","Disposition Work Item Scheduled","2026-08-20T17:00:00.000Z","2026-08-22T01:00:00.000Z","Bradley Law","Human","ℹ Employer Verification Queue","◷ Medium","8750","","",""
"EIR-2026-BULK-048","Case Assigned","2026-08-10T17:07:24.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-048","Case Created","2026-08-10T17:07:24.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-048","Earnings Discrepancy Recorded","2026-08-10T17:07:54.000Z","","Synthetic Wage Feed","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-048","Earnings Signal Received","2026-08-10T17:07:54.000Z","","Synthetic Wage Feed","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-048","Analyst Finding Drafted","2026-08-10T17:07:55.000Z","","Demo Data Analyst","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","✓ Close - Corrected Data",""
"EIR-2026-BULK-048","AI Analysis Result Recorded","2026-08-10T18:22:57.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Complete","✓ Close - Corrected Data","◆ Late Reporting Confirmed"
"EIR-2026-BULK-048","Risk Triage Work Item Scheduled","2026-08-16T17:00:00.000Z","2026-08-18T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-048","Evidence Received","2026-08-18T00:00:00.000Z","","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","✓ Verified","",""
"EIR-2026-BULK-048","Evidence Review Work Item Scheduled","2026-08-18T17:00:00.000Z","2026-08-20T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-048","Disposition Work Item Scheduled","2026-08-20T17:00:00.000Z","2026-08-22T01:00:00.000Z","Bradley Law","Human","✓ Closed / Monitoring Queue","✓ Low","3600","","",""
"EIR-2026-BULK-049","Case Assigned","2026-08-10T17:07:29.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-049","Case Created","2026-08-10T17:07:29.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-049","Analyst Finding Drafted","2026-08-10T17:07:55.000Z","","Demo Data Analyst","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","▲ Create Overpayment Review",""
"EIR-2026-BULK-049","Earnings Discrepancy Recorded","2026-08-10T17:07:55.000Z","","Synthetic Wage Feed","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-049","Earnings Signal Received","2026-08-10T17:07:55.000Z","","Synthetic Wage Feed","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-049","AI Analysis Result Recorded","2026-08-11T18:38:17.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-2026-BULK-049","Risk Triage Work Item Scheduled","2026-08-16T17:00:00.000Z","2026-08-18T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-049","Evidence Review Work Item Scheduled","2026-08-18T17:00:00.000Z","2026-08-20T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-049","Evidence Received","2026-08-19T00:00:00.000Z","","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","✓ Verified","",""
"EIR-2026-BULK-049","Disposition Work Item Scheduled","2026-08-20T17:00:00.000Z","2026-08-22T01:00:00.000Z","Bradley Law","Human","⚠ High-Risk Fraud Review Queue","▲ High","12400","","",""
"EIR-2026-BULK-050","Case Assigned","2026-08-10T17:07:32.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-050","Case Created","2026-08-10T17:07:32.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-050","Analyst Finding Drafted","2026-08-10T17:07:56.000Z","","Demo Data Analyst","Human","◆ Evidence Needed Queue","▲ High","9200","","◷ Request More Information",""
"EIR-2026-BULK-050","Earnings Discrepancy Recorded","2026-08-10T17:07:56.000Z","","Synthetic Wage Feed","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-050","Earnings Signal Received","2026-08-10T17:07:56.000Z","","Synthetic Wage Feed","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-050","AI Analysis Result Recorded","2026-08-10T18:22:58.000Z","","Seeded Demo Analysis Workflow","Automated Workflow","◆ Evidence Needed Queue","▲ High","9200","◷ In Progress","◷ Request More Information","◷ Insufficient Evidence"
"EIR-2026-BULK-050","Risk Triage Work Item Scheduled","2026-08-16T17:00:00.000Z","2026-08-18T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-050","Evidence Review Work Item Scheduled","2026-08-18T17:00:00.000Z","2026-08-20T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-2026-BULK-050","Evidence Received","2026-08-20T00:00:00.000Z","","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","✓ Verified","",""
"EIR-2026-BULK-050","Disposition Work Item Scheduled","2026-08-20T17:00:00.000Z","2026-08-22T01:00:00.000Z","Bradley Law","Human","◆ Evidence Needed Queue","▲ High","9200","","",""
"EIR-PM-2026-CRITICAL","Earnings Signal Received","2026-04-27T17:00:00.000Z","","Earnings Signal Intake Flow","Automated Workflow","Earnings Review Intake Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Case Created","2026-04-27T17:05:00.000Z","","Case Intake Workflow","Automated Workflow","Earnings Review Intake Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Risk Triage Started","2026-04-27T20:00:00.000Z","","Avery Johnson","Human","Fraud Escalation Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Case Assigned","2026-04-27T22:00:00.000Z","","Avery Johnson","Human","Fraud Escalation Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Earnings Discrepancy Reviewed","2026-04-28T17:00:00.000Z","","Avery Johnson","Human","Fraud Escalation Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Evidence Requested","2026-04-28T19:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","⚠ Critical","28600","Requested","",""
"EIR-PM-2026-CRITICAL","Evidence Received","2026-04-30T17:00:00.000Z","","Document Intake Workflow","Automated Workflow","Evidence Needed Queue","⚠ Critical","28600","Received","",""
"EIR-PM-2026-CRITICAL","Evidence Validated","2026-05-01T17:00:00.000Z","","Avery Johnson","Human","Fraud Escalation Queue","⚠ Critical","28600","Verified","",""
"EIR-PM-2026-CRITICAL","Earnings Analysis Completed","2026-05-03T17:00:00.000Z","","Avery Johnson","Human","Fraud Escalation Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Analyst Finding Drafted","2026-05-04T17:00:00.000Z","","Avery Johnson","Human","Fraud Escalation Queue","⚠ Critical","28600","","⚠ Create Fraud Escalation Package",""
"EIR-PM-2026-CRITICAL","Case Assigned","2026-05-05T17:00:00.000Z","","Morgan Lee","Human","High-Risk Fraud Review Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Analyst Finding Submitted","2026-05-06T17:00:00.000Z","","Morgan Lee","Human","Supervisor Approval Queue","⚠ Critical","28600","","⚠ Create Fraud Escalation Package",""
"EIR-PM-2026-CRITICAL","Supervisor Review Started","2026-05-07T17:00:00.000Z","","Jordan Patel","Human","Supervisor Approval Queue","⚠ Critical","28600","","",""
"EIR-PM-2026-CRITICAL","Supervisor Approved","2026-05-08T17:00:00.000Z","","Jordan Patel","Human","Supervisor Approval Queue","⚠ Critical","28600","","⚠ Create Fraud Escalation Package",""
"EIR-PM-2026-CRITICAL","Case Escalated","2026-05-09T17:00:00.000Z","","Jordan Patel","Human","Fraud Escalation Queue","⚠ Critical","28600","","Create Fraud Escalation Package",""
"EIR-PM-2026-CRITICAL","Case Closed / Disposition Completed","2026-05-11T17:00:00.000Z","","Jordan Patel","Human","Closed / Monitoring Queue","⚠ Critical","28600","Complete","⚠ Create Fraud Escalation Package","⚠ Fraud Escalation Required"
"EIR-PM-2026-HIGH","Earnings Signal Received","2026-04-20T17:00:00.000Z","","Earnings Signal Intake Flow","Automated Workflow","Earnings Review Intake Queue","▲ High","16400","","",""
"EIR-PM-2026-HIGH","Case Created","2026-04-20T17:05:00.000Z","","Case Intake Workflow","Automated Workflow","Earnings Review Intake Queue","▲ High","16400","","",""
"EIR-PM-2026-HIGH","Risk Triage Started","2026-04-20T20:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","","",""
"EIR-PM-2026-HIGH","Case Assigned","2026-04-20T22:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","","",""
"EIR-PM-2026-HIGH","Earnings Discrepancy Reviewed","2026-04-21T17:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","","",""
"EIR-PM-2026-HIGH","Evidence Requested","2026-04-21T19:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","▲ High","16400","Requested","",""
"EIR-PM-2026-HIGH","Evidence Received","2026-04-23T17:00:00.000Z","","Document Intake Workflow","Automated Workflow","Evidence Needed Queue","▲ High","16400","Received","",""
"EIR-PM-2026-HIGH","Evidence Validated","2026-04-24T17:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","Verified","",""
"EIR-PM-2026-HIGH","Earnings Analysis Completed","2026-04-25T17:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","","",""
"EIR-PM-2026-HIGH","Analyst Finding Drafted","2026-04-26T17:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","","▲ Create Overpayment Review",""
"EIR-PM-2026-HIGH","Analyst Finding Submitted","2026-04-27T17:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","","▲ Create Overpayment Review",""
"EIR-PM-2026-HIGH","Supervisor Review Started","2026-04-28T17:00:00.000Z","","Jordan Patel","Human","Supervisor Approval Queue","▲ High","16400","","",""
